player_id,player_display_name,team,season,position,projected_games_played,projected_ppr_per_game,projected_ppr,projected_receptions,projected_half_ppr,projected_half_ppr_per_game,ci_low,ci_high,position_rank,is_rookie,baseline_pts,baseline_rank,vbd,vbd_rank_overall,tier
00-0039794,Braelon Allen,NYJ,2025,RB,,8.245924158096313,131.93478652954101,29.733772850036623,117.0679001045227,7.316743756532669,100.88297248840333,165.9509703063965,27,False,130.98082172154238,24.0,-13.912921617019677,101,1
00-0033077,Dak Prescott,DAL,2025,QB,14.952396,17.202455520629883,257.2179260253906,0.2740943729877472,257.08087883889675,16.067554927431047,222.60586547851562,258.4997863769531,14,False,271.01972246170044,12.0,-13.938843622803688,102,1
00-0031588,Stefon Diggs,HOU,2025,WR,,9.414153099060059,150.62644958496094,63.50991439819336,118.87149238586426,7.429468274116516,139.44866943359375,182.70852661132812,43,False,133.30779266357422,36.0,-14.436300277709961,103,2
00-0038551,Kendre Miller,NO,2025,RB,,8.013500409126282,128.2160065460205,24.745443134307862,115.84328497886658,7.240205311179161,90.00647361755371,160.1017251586914,29,False,130.98082172154238,24.0,-15.137536742675806,104,1
00-0031544,Amari Cooper,BUF,2025,WR,,8.726848602294922,139.62957763671875,44.069580078125,117.59478759765625,7.349674224853516,97.23905181884766,149.66357421875,49,False,133.30779266357422,36.0,-15.713005065917969,105,2
00-0033553,James Conner,ARI,2025,RB,,8.141173363926475,130.2587738228236,30.724483005098087,114.89653232027455,7.181033270017159,129.25147607561826,176.4191777329964,28,False,130.98082172154238,24.0,-16.08428940126784,106,1
00-0039919,Rome Odunze,CHI,2025,WR,,8.833194732666016,141.33111572265625,48.33747863769531,117.1623764038086,7.322648525238037,119.75321197509766,179.93202209472656,48,False,133.30779266357422,36.0,-16.145416259765625,107,2
00-0038977,Tank Dell,HOU,2025,WR,,8.854992866516113,141.6798858642578,49.27253723144531,117.04361724853516,7.315226078033447,135.3238525390625,172.2847442626953,47,False,133.30779266357422,36.0,-16.264175415039062,108,2
00-0038933,Dalton Kincaid,BUF,2025,TE,,6.942296028137207,111.07673645019531,43.168033599853516,89.49271965026855,5.593294978141785,104.60699462890625,131.9387664794922,20,False,105.7999382019043,12.0,-16.307218551635742,109,2
00-0038621,DeMario Douglas,NE,2025,WR,,9.174708366394043,146.7953338623047,60.7767333984375,116.40696716308594,7.275435447692871,104.48783874511719,153.80047607421875,44,False,133.30779266357422,36.0,-16.90082550048828,110,2
00-0036309,Darnell Mooney,ATL,2025,WR,,8.707974433898926,139.3275909423828,48.12916946411133,115.26300621032715,7.203937888145447,122.08271026611328,167.0646209716797,51,False,133.30779266357422,36.0,-18.04478645324707,111,2
00-0036893,Najee Harris,PIT,2025,RB,,7.873565608813778,125.97704974102045,26.525480038331523,112.71430972185469,7.044644357615918,108.0849195742754,156.84993623789657,30,False,130.98082172154238,24.0,-18.266511999687694,112,1
00-0035719,Deebo Samuel Sr.,SF,2025,WR,,8.660773277282715,138.57237243652344,48.18770980834961,114.47851753234863,7.1549073457717896,106.53494262695312,158.64328002929688,52,False,133.30779266357422,36.0,-18.829275131225586,113,2
00-0039363,Isaac Guerendo,SF,2025,RB,,7.6258908707699,122.0142539323184,20.367838532867534,111.83033466588462,6.989395916617789,94.63921840414454,150.56881513215677,32,False,130.98082172154238,24.0,-19.150487055657763,114,1
00-0036158,J.K. Dobbins,LAC,2025,RB,,7.673940561703833,122.78304898726132,22.46589915931592,111.55009940760337,6.971881212975211,108.78781180787135,166.55705847330896,31,False,130.98082172154238,24.0,-19.430722313939015,115,1
00-0030035,Adam Thielen,CAR,2025,WR,,8.712888717651367,139.40621948242188,51.33320999145508,113.73961448669434,7.108725905418396,110.7938461303711,162.22410583496094,50,False,133.30779266357422,36.0,-19.568178176879883,116,2
00-0034791,Nick Chubb,CLE,2025,RB,,7.405922706885993,118.49476331017588,14.990476139546418,110.99952524040268,6.937470327525167,78.70115450175635,138.9503339024099,34,False,130.98082172154238,24.0,-19.981296481139708,117,1
00-0038997,Josh Downs,IND,2025,WR,,9.122328758239746,145.95726013183594,65.96971130371094,112.97240447998047,7.060775279998779,145.62721252441406,199.24224853515625,45,False,133.30779266357422,36.0,-20.33538818359375,118,2
00-0034270,Tyler Conklin,NYJ,2025,TE,,6.349575042724609,101.59320068359375,34.816680908203125,84.18486022949219,5.261553764343262,61.865142822265625,105.54944610595703,24,False,105.7999382019043,12.0,-21.61507797241211,119,2
00-0033357,Taysom Hill,NO,2025,TE,,6.388023853302002,102.20838165283203,36.58134078979492,83.91771125793457,5.244856953620911,88.46288299560547,128.59371948242188,23,False,105.7999382019043,12.0,-21.882226943969727,120,2
00-0036290,Cole Kmet,CHI,2025,TE,,6.559212684631348,104.94740295410156,42.14225769042969,83.87627410888672,5.24226713180542,90.67243957519531,132.4897918701172,22,False,105.7999382019043,12.0,-21.923664093017578,121,2
00-0037809,Chig Okonkwo,TEN,2025,TE,,6.615899562835693,105.8543930053711,44.11445999145508,83.79716300964355,5.237322688102722,77.68499755859375,128.119873046875,21,False,105.7999382019043,12.0,-22.002775192260742,122,2
00-0030506,Travis Kelce,KC,2025,TE,,7.012691497802734,112.20306396484375,57.34425354003906,83.53093719482422,5.220683574676514,105.38288116455078,183.61746215820312,19,False,105.7999382019043,12.0,-22.269001007080078,123,2
