player_id,season,player_display_name,team,games_played,ppr_pg_weighted,ppr_total_weighted,ppr_pg_last,ppr_pg_2yr_ago,ppr_pg_3yr_ago,games_played_last,games_played_2yr_ago,career_seasons,age_at_season_start,team_pass_rate_last,team_pts_per_game_last,team_plays_per_game_last,team_changed_offseason,targets_pg_last,receptions_pg_last,rec_yds_pg_last,rec_tds_pg_last,target_share_last,air_yards_share_last,snap_pct_last,xfp_ppr_last,ppr_minus_xfp_last,fantasy_points_ppr,fantasy_points_half_ppr,fantasy_points_ppr_per_game,fantasy_points_half_ppr_per_game,receptions,projected_ppr,projected_half_ppr,naive_proj,xfp_proj
00-0034351,2024,Dallas Goedert,PHI,14,10.608250000000002,160.25,9.893333333333334,11.82,11.262500000000001,15.0,15.0,6.0,26.0,0.5320855614973262,21.310457516339866,62.333333333333336,0.0,5.933333333333334,4.2,40.86666666666667,0.26666666666666666,0.15978456014362658,0.10240067983853834,0.8426666666666667,145.44,2.960000000000008,149.4,119.9,10.671428571428573,8.564285714285715,59.0,136.31416,108.32393836975098,158.29333333333335,145.44
00-0034351,2025,Dallas Goedert,PHI,16,10.552857142857144,151.89000000000001,10.671428571428573,9.893333333333334,11.82,14.0,15.0,7.0,26.0,0.4122137404580153,22.714285714285715,62.38095238095238,0.0,5.142857142857143,4.214285714285714,50.785714285714285,0.21428571428571427,0.14314115308151093,0.11801082195310487,0.7164285714285714,125.17,24.230000000000004,204.5,172.5,12.78125,10.78125,64.0,177.97427,143.93963623046875,170.74285714285716,125.17
00-0034364,2024,Jordan Akins,CLE,16,3.9790384615384613,56.03999999999999,2.169230769230769,7.766666666666667,3.475,13.0,15.0,6.0,26.0,0.554635761589404,20.88562091503268,67.11111111111111,0.0,1.7692307692307692,1.1538461538461537,10.153846153846153,0.0,0.0359375,0.02039289055191768,0.19722222222222224,31.04,-2.84,91.0,71.0,5.6875,4.4375,40.0,38.44947,28.283069610595703,34.707692307692305,31.04
00-0034383,2024,Dalton Schultz,HOU,19,10.528921568627451,180.24,10.029411764705882,10.876470588235295,12.483333333333334,17.0,17.0,6.0,26.0,0.5746003552397868,21.105263157894736,59.26315789473684,0.0,5.705882352941177,3.823529411764706,42.05882352941177,0.35294117647058826,0.1567043618739903,0.14664213431462741,0.7364705882352941,167.04,3.460000000000008,132.8,103.30000000000001,6.989473684210527,5.436842105263159,59.0,149.46277,120.15324783325195,160.47058823529412,167.04
00-0034383,2025,Dalton Schultz,HOU,19,8.290154798761609,149.32,6.989473684210527,10.029411764705882,10.876470588235295,19.0,17.0,7.0,26.0,0.5593971631205674,20.758513931888547,59.36842105263158,0.0,4.894736842105263,3.1052631578947367,32.526315789473685,0.10526315789473684,0.15321252059308071,0.1554,0.7789473684210527,148.54,-15.73999999999998,188.60000000000002,145.10000000000002,9.926315789473685,7.636842105263159,87.0,105.33547,80.79958915710449,111.83157894736843,148.54
00-0034613,2024,Tanner Hudson,CIN,9,5.744444444444445,61.2,6.683333333333334,3.866666666666667,0.0,12.0,6.0,2.0,26.0,0.6162324649298597,20.013840830449826,58.705882352941174,0.0,4.166666666666667,3.25,29.333333333333332,0.08333333333333333,0.08445945945945946,0.07200214132762313,0.355,73.26,6.939999999999998,38.5,29.0,4.277777777777778,3.2222222222222223,19.0,64.08052,53.02753448486328,106.93333333333334,73.26
00-0034613,2025,Tanner Hudson,CIN,10,4.958333333333333,49.48,4.277777777777778,6.683333333333334,3.866666666666667,9.0,12.0,3.0,26.0,0.6317829457364341,22.463667820069205,60.705882352941174,0.0,2.5555555555555554,2.111111111111111,17.11111111111111,0.1111111111111111,0.03668261562998405,0.021667035153659076,0.15727272727272726,39.93,-1.4299999999999997,47.8,38.3,4.779999999999999,3.8299999999999996,19.0,53.84895,43.5208740234375,68.44444444444444,39.93
00-0034753,2024,Mark Andrews,BAL,19,13.150040106951872,174.29000000000002,12.627272727272727,12.675,17.711764705882356,11.0,16.0,6.0,26.0,0.4800347222222222,22.526315789473685,60.63157894736842,0.0,5.7272727272727275,4.2727272727272725,50.81818181818182,0.5454545454545454,0.12022900763358779,0.10114840989399293,0.6627272727272727,119.88000000000001,19.019999999999996,203.4,172.4,10.705263157894738,9.073684210526316,62.0,174.08109,143.3494930267334,202.03636363636363,119.88000000000001
00-0034753,2025,Mark Andrews,BAL,17,11.47883971291866,183.99,10.705263157894738,12.627272727272727,12.675,19.0,11.0,7.0,26.0,0.4520311149524633,25.640866873065015,60.89473684210526,0.0,4.157894736842105,3.263157894736842,40.05263157894737,0.5789473684210527,0.1592741935483871,0.18325434439178515,0.6152631578947368,157.68,45.72,131.0,107.0,7.705882352941177,6.294117647058823,48.0,153.62225,128.35885620117188,171.2842105263158,157.68
00-0034798,2024,Durham Smythe,MIA,14,4.6075,65.38,5.414285714285714,3.0714285714285716,4.375,14.0,14.0,6.0,26.0,0.5617455896007428,23.794117647058826,59.833333333333336,0.0,3.357142857142857,2.7142857142857144,27.0,0.0,0.08231173380035026,0.06443071491615181,0.7776470588235295,79.33,-3.530000000000001,14.3,9.8,1.0214285714285716,0.7000000000000001,9.0,44.521698,33.63027572631836,86.62857142857142,79.33
00-0034798,2025,Durham Smythe,CHI,9,2.544285714285714,35.62,1.0214285714285716,5.414285714285714,3.0714285714285716,14.0,14.0,7.0,26.0,0.5749027237354085,20.11764705882353,60.470588235294116,1.0,1.2142857142857142,0.6428571428571429,3.7857142857142856,0.0,0.030575539568345324,0.026147426981919332,0.32235294117647056,28.79,-14.489999999999998,9.6,6.6,1.0666666666666667,0.7333333333333333,6.0,25.83508,18.792154788970947,16.342857142857145,28.79
00-0034829,2024,Mike Gesicki,CIN,16,5.381588235294117,88.05000000000001,4.36,5.983333333333333,9.705882352941176,15.0,18.0,6.0,26.0,0.573045267489712,17.366782006920417,57.1764705882353,1.0,3.0,1.9333333333333333,16.266666666666666,0.13333333333333333,0.08317929759704251,0.09577394348587147,0.5029411764705882,71.1,-5.699999999999989,141.5,109.0,8.84375,6.8125,65.0,41.79431,32.216299057006836,69.76,71.1
00-0034829,2025,Mike Gesicki,CIN,12,7.212583333333333,115.28999999999999,8.84375,4.36,5.983333333333333,16.0,15.0,7.0,26.0,0.6317829457364341,22.463667820069205,60.705882352941174,0.0,5.1875,4.0625,41.5625,0.125,0.13237639553429026,0.13597170019898297,0.4476470588235294,144.13,-2.6299999999999955,70.7,56.7,5.891666666666667,4.7250000000000005,28.0,82.92842,63.38259315490723,141.5,144.13
00-0034830,2024,Hayden Hurst,LAC,7,5.920208333333333,72.8,4.711111111111111,8.53125,5.341666666666666,9.0,16.0,6.0,26.0,0.5685131195335277,17.363321799307958,60.529411764705884,1.0,3.5555555555555554,2.0,20.444444444444443,0.1111111111111111,0.0599250936329588,0.05945945945945946,0.5066666666666667,50.14,-7.740000000000002,15.3,11.3,2.185714285714286,1.6142857142857143,8.0,54.41485,39.34781551361084,75.37777777777778,50.14
00-0034981,2024,Foster Moreau,NO,16,4.5386195054945055,62.47,3.5615384615384618,6.228571428571429,5.33125,13.0,14.0,5.0,26.0,0.5580110497237569,20.647058823529413,63.88235294117647,0.0,1.9230769230769231,1.6153846153846154,14.846153846153847,0.07692307692307693,0.04317789291882556,0.02518059855521156,0.5359999999999999,41.68,4.6200000000000045,103.3,87.3,6.45625,5.45625,32.0,42.413296,34.79415845870972,56.98461538461539,41.68
00-0034981,2025,Foster Moreau,NO,7,5.565068681318682,84.59,6.45625,3.5615384615384618,6.228571428571429,16.0,13.0,6.0,26.0,0.5543259557344065,19.629757785467127,58.470588235294116,0.0,2.6875,2.0,25.8125,0.3125,0.08317214700193423,0.09470419847328244,0.6911764705882353,87.89,15.409999999999997,12.9,9.4,1.842857142857143,1.342857142857143,7.0,45.173466,31.966957092285156,103.3,87.89
00-0035229,2024,T.J. Hockenson,MIN,11,13.975833333333334,218.02,14.6,13.350000000000001,12.108333333333334,15.0,18.0,5.0,26.0,0.6168132942326491,21.612456747404845,60.1764705882353,0.0,8.466666666666667,6.333333333333333,64.0,0.3333333333333333,0.21273031825795644,0.2031640299750208,0.7906666666666666,214.46,4.539999999999992,103.89999999999999,80.89999999999999,9.445454545454545,7.354545454545454,46.0,166.2231,126.09004974365234,233.6,214.46
00-0035229,2025,T.J. Hockenson,MIN,15,11.382272727272728,152.07,9.445454545454545,14.6,13.350000000000001,11.0,15.0,6.0,26.0,0.5521126760563381,21.486928104575163,59.166666666666664,0.0,6.090909090909091,4.181818181818182,47.18181818181818,0.09090909090909091,0.12181818181818181,0.11297242083758938,0.6127272727272728,114.94,-11.040000000000006,112.8,87.3,7.52,5.819999999999999,51.0,153.16957,125.77400398254395,151.12727272727273,114.94
00-0035249,2024,Josh Oliver,MIN,13,3.6518181818181823,47.19,4.1000000000000005,3.5,1.4181818181818182,13.0,13.0,3.0,26.0,0.6168132942326491,21.612456747404845,60.1764705882353,0.0,2.1538461538461537,1.6923076923076923,16.384615384615383,0.15384615384615385,0.04690117252931323,0.01498751040799334,0.4158823529411765,47.43,5.8700000000000045,67.3,55.8,5.176923076923076,4.292307692307692,23.0,41.226578,30.98118782043457,65.60000000000001,47.43
00-0035249,2025,Josh Oliver,MIN,12,4.686153846153846,60.919999999999995,5.176923076923076,4.1000000000000005,3.5,13.0,13.0,4.0,26.0,0.5521126760563381,21.486928104575163,59.166666666666664,0.0,2.230769230769231,1.7692307692307692,20.23076923076923,0.23076923076923078,0.05272727272727273,0.04412665985699694,0.53625,55.46,11.839999999999996,55.0,47.5,4.583333333333333,3.9583333333333335,15.0,51.54801,42.15133285522461,82.83076923076922,55.46
