player_id,season,player_display_name,team,games_played,ppr_pg_weighted,ppr_total_weighted,ppr_pg_last,ppr_pg_2yr_ago,ppr_pg_3yr_ago,games_played_last,games_played_2yr_ago,career_seasons,age_at_season_start,team_pass_rate_last,team_pts_per_game_last,team_plays_per_game_last,team_changed_offseason,carries_pg_last,rush_yds_pg_last,rush_tds_pg_last,targets_pg_last,receptions_pg_last,rec_yds_pg_last,target_share_last,snap_pct_last,xfp_ppr_last,ppr_minus_xfp_last,games_missed_last,is_receiving_back,is_workhorse,age_over_28,fantasy_points_ppr,fantasy_points_half_ppr,fantasy_points_ppr_per_game,fantasy_points_half_ppr_per_game,receptions,projected_ppr,projected_half_ppr,naive_proj,xfp_proj
00-0035628,2025,D'Ernest Johnson,NE,8,2.5075,32.52,2.9916666666666667,2.1750000000000003,0.6000000000000001,12.0,16.0,6.0,26.0,0.56875,18.844290657439448,56.470588235294116,1.0,2.6666666666666665,11.916666666666666,0.0,1.5833333333333333,1.0,8.0,0.03639846743295019,0.2292857142857143,51.5,-15.600000000000001,5.0,0.0,0.0,0.0,2.5,2.5,0.3125,0.3125,0.0,50.594093,39.766157150268555,47.86666666666667,51.5
00-0035685,2024,David Montgomery,DET,15,13.584816176470587,221.60999999999999,14.588235294117647,11.106250000000001,15.0,17.0,16.0,5.0,26.0,0.5537509667440061,23.808823529411764,64.65,0.0,15.176470588235293,70.47058823529412,0.8823529411764706,1.8235294117647058,1.2941176470588236,9.529411764705882,0.045722713864306784,0.4882352941176471,242.87,5.1299999999999955,0.0,0.0,0.0,0.0,225.32,207.32,15.021333333333333,13.821333333333333,36.0,137.93695,126.83363246917725,233.41176470588235,242.87
00-0035685,2025,David Montgomery,DET,17,14.499895588235292,227.36199999999997,15.021333333333333,14.588235294117647,11.106250000000001,15.0,17.0,6.0,26.0,0.516100957354221,25.245098039215687,63.833333333333336,0.0,12.8,53.53333333333333,0.8,2.533333333333333,2.4,22.733333333333334,0.06797853309481217,0.4073333333333334,214.43,10.889999999999986,2.0,0.0,0.0,0.0,166.92,154.92,9.818823529411764,9.112941176470587,24.0,229.86708,208.67434310913086,240.34133333333332,214.43
00-0035700,2024,Josh Jacobs,GB,18,15.668865950226245,231.42,13.930769230769231,19.311764705882354,15.16875,13.0,17.0,5.0,26.0,0.5742268041237113,18.02076124567474,57.05882352941177,1.0,17.923076923076923,61.92307692307692,0.46153846153846156,4.153846153846154,2.8461538461538463,22.76923076923077,0.1016949152542373,0.7607692307692309,219.96,-38.860000000000014,4.0,1.0,1.0,0.0,314.2,294.7,17.455555555555556,16.37222222222222,39.0,142.34857,125.33122444152832,222.8923076923077,219.96
00-0035700,2025,Josh Jacobs,GB,16,16.583740573152337,275.68,17.455555555555556,13.930769230769231,19.311764705882354,18.0,13.0,6.0,26.0,0.48530805687203793,21.895424836601308,58.611111111111114,0.0,17.72222222222222,78.33333333333333,0.8888888888888888,2.5555555555555554,2.1666666666666665,21.22222222222222,0.09643605870020965,0.6333333333333333,283.85,30.349999999999966,0.0,0.0,0.0,0.0,243.9,225.4,15.24375,14.0875,37.0,236.33566,221.91119194030762,279.2888888888889,283.85
00-0035973,2024,Patrick Taylor,SF,7,2.046307692307692,21.82,2.353846153846154,0.9666666666666668,3.44,13.0,6.0,3.0,26.0,0.5608465608465608,21.139318885448915,59.68421052631579,1.0,2.6923076923076925,11.307692307692308,0.0,1.3076923076923077,0.8461538461538461,3.769230769230769,0.02891156462585034,0.28923076923076924,44.0,-13.399999999999999,4.0,0.0,0.0,0.0,29.799999999999997,28.299999999999997,4.257142857142857,4.042857142857143,3.0,35.08932,29.248061656951904,37.66153846153846,44.0
00-0036139,2024,Rico Dowdle,DAL,16,5.764705882352941,98.0,5.764705882352941,0.0,0.0,17.0,0.0,1.0,26.0,0.5775492716366752,23.22222222222222,64.83333333333333,0.0,5.352941176470588,21.88235294117647,0.11764705882352941,1.4705882352941178,1.1176470588235294,9.294117647058824,0.03770739064856712,0.2211764705882353,101.66,-3.6599999999999966,0.0,0.0,0.0,0.0,197.8,178.3,12.3625,11.14375,39.0,143.18497,125.39757537841797,92.23529411764706,101.66
00-0036139,2025,Rico Dowdle,CAR,18,10.163235294117648,164.53333333333336,12.3625,5.764705882352941,0.0,16.0,17.0,2.0,26.0,0.5968045112781954,20.044982698961938,62.588235294117645,1.0,14.6875,67.4375,0.125,3.0625,2.4375,15.5625,0.0791599353796446,0.575,204.1,-6.299999999999983,1.0,0.0,0.0,0.0,218.8,198.8,12.155555555555557,11.044444444444444,40.0,155.20631,143.08594036102295,197.8,204.1
00-0036158,2025,J.K. Dobbins,DEN,10,13.516326530612247,181.15714285714287,13.885714285714286,0.0,11.3,14.0,0.0,1.0,26.0,0.5298726738491675,19.84313725490196,56.72222222222222,1.0,14.571428571428571,66.5,0.6428571428571429,2.7857142857142856,2.2857142857142856,10.928571428571429,0.07528957528957529,0.6321428571428571,183.44,10.960000000000008,3.0,0.0,0.0,0.0,115.9,110.4,11.59,11.040000000000001,11.0,124.023674,112.26357173919678,222.17142857142858,183.44
00-0036223,2024,Jonathan Taylor,IND,14,15.571433155080214,175.07,15.64,13.30909090909091,21.947058823529414,10.0,11.0,4.0,26.0,0.5451092117758785,20.557093425605537,61.94117647058823,0.0,16.9,74.1,0.7,2.3,1.9,15.3,0.04212454212454213,0.587,150.96,5.439999999999998,7.0,0.0,0.0,0.0,244.7,235.7,17.478571428571428,16.835714285714285,18.0,256.19916,239.79711151123047,250.24,150.96
00-0036223,2025,Jonathan Taylor,IND,17,16.51005194805195,208.38,17.478571428571428,15.64,13.30909090909091,14.0,10.0,5.0,26.0,0.5084241823587711,20.51903114186851,59.35294117647059,0.0,21.642857142857142,102.21428571428571,0.7857142857142857,2.2142857142857144,1.2857142857142858,9.714285714285714,0.06300813008130081,0.8028571428571428,246.14999999999998,-1.4499999999999886,3.0,0.0,1.0,0.0,362.3,339.3,21.311764705882354,19.958823529411767,46.0,261.81473,245.15947151184082,279.65714285714284,246.14999999999998
00-0036251,2024,Zack Moss,CIN,8,9.508461538461537,131.63,12.114285714285714,4.961538461538462,7.514285714285714,14.0,13.0,4.0,26.0,0.5451092117758785,20.557093425605537,61.94117647058823,1.0,13.071428571428571,56.714285714285715,0.35714285714285715,2.642857142857143,1.9285714285714286,13.714285714285714,0.06776556776556776,0.5549999999999999,166.45000000000002,3.1499999999999773,3.0,0.0,0.0,0.0,81.9,70.4,10.2375,8.8,23.0,99.81985,90.11481285095215,193.82857142857142,166.45000000000002
00-0036275,2024,D'Andre Swift,CHI,17,13.110158371040724,204.16,12.347058823529412,13.65,16.06923076923077,17.0,14.0,4.0,26.0,0.5320855614973262,21.310457516339866,62.333333333333336,1.0,14.058823529411764,63.705882352941174,0.29411764705882354,3.1176470588235294,2.5294117647058822,14.470588235294118,0.09515260323159784,0.5852941176470587,228.51,-18.609999999999985,0.0,0.0,0.0,0.0,214.5,193.5,12.617647058823529,11.382352941176471,42.0,131.48433,117.20308017730713,197.5529411764706,228.51
00-0036275,2025,D'Andre Swift,CHI,18,12.639705882352942,210.77999999999997,12.617647058823529,12.347058823529412,13.65,17.0,17.0,5.0,26.0,0.567703109327984,18.290657439446367,58.64705882352941,0.0,14.882352941176471,56.411764705882355,0.35294117647058826,3.0588235294117645,2.4705882352941178,22.705882352941178,0.09885931558935361,0.668235294117647,222.14000000000001,-7.640000000000015,0.0,0.0,1.0,0.0,253.4,235.4,14.077777777777778,13.077777777777778,36.0,146.99771,131.94204235076904,201.88235294117646,222.14000000000001
00-0036328,2024,Antonio Gibson,NE,17,9.527375,149.12,7.9625,11.06,14.31875,16.0,15.0,4.0,26.0,0.6398390342052314,19.951557093425606,58.470588235294116,1.0,4.0625,16.5625,0.0625,3.6875,3.0,24.3125,0.09816971713810316,0.463125,121.77,5.63000000000001,1.0,1.0,0.0,0.0,103.4,91.9,6.082352941176471,5.405882352941177,23.0,146.18228,128.5126438140869,127.4,121.77
00-0036328,2025,Antonio Gibson,NE,5,7.144161764705882,116.85,6.082352941176471,7.9625,11.06,17.0,16.0,5.0,26.0,0.5436793422404933,18.356401384083046,57.23529411764706,0.0,7.0588235294117645,31.647058823529413,0.058823529411764705,1.7058823529411764,1.3529411764705883,12.117647058823529,0.05823293172690763,0.33294117647058824,105.5,-2.0999999999999943,0.0,0.0,0.0,0.0,23.200000000000003,22.200000000000003,4.640000000000001,4.44,2.0,83.12614,72.8502836227417,97.31764705882354,105.5
00-0036414,2024,Cam Akers,MIN,17,7.490857142857143,73.72,6.671428571428572,9.42,6.62,7.0,15.0,4.0,26.0,0.6168132942326491,21.612456747404845,60.1764705882353,0.0,8.571428571428571,23.857142857142858,0.2857142857142857,1.7142857142857142,1.5714285714285714,10.0,0.020100502512562814,0.29,51.45,-4.75,10.0,0.0,0.0,0.0,97.10000000000001,90.10000000000001,5.711764705882353,5.300000000000001,14.0,91.730736,82.26260375976562,106.74285714285715,51.45
00-0036414,2025,Cam Akers,SEA,4,6.370487394957983,86.4,5.711764705882353,6.671428571428572,9.42,17.0,7.0,5.0,26.0,0.5521126760563381,21.486928104575163,59.166666666666664,1.0,6.411764705882353,28.41176470588235,0.11764705882352941,1.0588235294117647,0.8235294117647058,4.0,0.03272727272727273,0.23500000000000001,91.99,5.110000000000014,0.0,0.0,0.0,0.0,7.180000000000001,7.180000000000001,1.7950000000000002,1.7950000000000002,0.0,71.65933,62.38163185119629,91.38823529411765,91.99
00-0036425,2024,DeeJay Dallas,ARI,16,1.6747426470588236,27.580000000000002,0.7176470588235295,2.96875,3.5352941176470587,17.0,16.0,4.0,26.0,0.6008359456635318,19.885813148788927,56.294117647058826,1.0,0.5882352941176471,2.1176470588235294,0.0,0.5294117647058824,0.35294117647058826,1.5294117647058822,0.016453382084095063,0.08941176470588236,16.39,-4.1899999999999995,0.0,0.0,0.0,0.0,21.0,19.5,1.3125,1.21875,3.0,42.960835,38.449707984924316,11.482352941176472,16.39
00-0036425,2025,DeeJay Dallas,JAX,5,1.299669117647059,21.009999999999998,1.3125,0.7176470588235295,2.96875,16.0,17.0,5.0,26.0,0.5397614314115308,21.833910034602077,59.1764705882353,1.0,0.5625,3.0625,0.0,0.1875,0.1875,0.6875,0.0057361376673040155,0.04588235294117647,10.33,10.67,1.0,0.0,0.0,0.0,2.1,2.1,0.42000000000000004,0.42000000000000004,0.0,24.673937,18.732020378112793,21.0,10.33
00-0036555,2024,Chuba Hubbard,CAR,15,9.223319327731092,150.17,10.735294117647058,6.4071428571428575,8.6,17.0,14.0,3.0,26.0,0.5685131195335277,17.363321799307958,60.529411764705884,0.0,14.0,53.05882352941177,0.29411764705882354,2.588235294117647,2.2941176470588234,13.705882352941176,0.08239700374531835,0.5952941176470589,190.37,-7.8700000000000045,0.0,0.0,0.0,0.0,241.6,220.1,16.106666666666666,14.673333333333334,43.0,172.0585,157.60438919067383,171.76470588235293,190.37
00-0036555,2025,Chuba Hubbard,CAR,16,13.525302521008403,208.67999999999998,16.106666666666666,10.735294117647058,6.4071428571428575,15.0,17.0,4.0,26.0,0.5706806282722513,18.301038062283737,56.1764705882353,0.0,16.666666666666668,79.66666666666667,0.6666666666666666,3.6,2.8666666666666667,11.4,0.10444874274661509,0.7733333333333333,244.88,-3.280000000000001,2.0,1.0,1.0,0.0,145.3,129.3,9.08125,8.08125,32.0,161.62543,143.70659255981445,257.70666666666665,244.88
00-0036727,2024,Adam Prentice,NO,9,0.5820000000000001,3.39,0.4000000000000001,0.7999999999999999,1.02,6.0,6.0,3.0,26.0,0.5580110497237569,20.647058823529413,63.88235294117647,0.0,0.3333333333333333,2.0,0.0,0.5,0.3333333333333333,2.0,0.0051813471502590676,0.14384615384615385,5.39,-2.9899999999999993,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7402565,0.885036826133728,6.400000000000001,5.39
00-0036727,2025,Adam Prentice,DEN,15,0.2,1.2000000000000002,0.0,0.4000000000000001,0.7999999999999999,9.0,6.0,4.0,26.0,0.5543259557344065,19.629757785467127,58.470588235294116,1.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.007736943907156673,0.24941176470588236,5.79,-5.79,8.0,0.0,0.0,0.0,16.0,13.0,1.0666666666666667,0.8666666666666667,6.0,11.209459,9.076352596282959,0.0,5.79
00-0036875,2024,Rhamondre Stevenson,NE,15,12.641651583710408,174.64,12.141666666666666,14.65294117647059,9.607692307692307,12.0,17.0,3.0,26.0,0.573045267489712,17.366782006920417,57.1764705882353,0.0,13.0,51.583333333333336,0.3333333333333333,4.25,3.1666666666666665,19.833333333333332,0.09426987060998152,0.6233333333333334,153.27,-7.570000000000022,5.0,1.0,0.0,0.0,175.9,159.4,11.726666666666667,10.626666666666667,33.0,207.79343,186.86787796020508,194.26666666666665,153.27
00-0036875,2025,Rhamondre Stevenson,NE,18,12.143794117647058,174.16,11.726666666666667,12.141666666666666,14.65294117647059,15.0,12.0,4.0,26.0,0.5436793422404933,18.356401384083046,57.23529411764706,0.0,13.8,53.4,0.4666666666666667,2.7333333333333334,2.2,11.2,0.0823293172690763,0.6153333333333334,183.45,-7.549999999999983,2.0,0.0,0.0,0.0,231.1,209.1,12.838888888888889,11.616666666666667,44.0,111.71408,101.65714359283447,187.62666666666667,183.45
00-0036893,2024,Najee Harris,PIT,18,12.42148366013072,219.608,11.261111111111113,13.262352941176472,16.86111111111111,18.0,17.0,3.0,26.0,0.5165876777251185,18.84313725490196,58.611111111111114,0.0,14.833333333333334,59.55555555555556,0.4444444444444444,2.2777777777777777,1.7222222222222223,10.277777777777779,0.07854406130268199,0.5322222222222223,210.46,-7.759999999999991,0.0,0.0,0.0,0.0,213.4,193.9,11.855555555555556,10.772222222222222,39.0,111.12617,98.90803241729736,180.1777777777778,210.46
00-0036906,2024,Khalil Herbert,CIN,11,8.836586538461539,110.72999999999999,9.375,9.061538461538461,4.93125,12.0,13.0,3.0,26.0,0.4937439846005775,20.048442906574394,61.11764705882353,1.0,11.0,50.916666666666664,0.16666666666666666,2.5833333333333335,1.6666666666666667,11.166666666666666,0.06581740976645435,0.4566666666666667,122.58,-10.079999999999998,5.0,0.0,0.0,0.0,31.5,26.5,2.8636363636363638,2.409090909090909,10.0,88.8614,81.78608322143555,150.0,122.58
00-0036906,2025,Khalil Herbert,NYJ,5,5.436835664335664,64.43,2.8636363636363638,9.375,9.061538461538461,11.0,12.0,4.0,26.0,0.6317829457364341,22.463667820069205,60.705882352941174,1.0,3.272727272727273,11.818181818181818,0.09090909090909091,1.0,0.9090909090909091,2.272727272727273,0.017543859649122806,0.135,45.53,-14.030000000000001,6.0,0.0,0.0,0.0,6.6000000000000005,6.1000000000000005,1.32,1.2200000000000002,1.0,89.50626,79.00523376464844,45.81818181818182,45.53
00-0036919,2024,Kenneth Gainwell,PHI,21,6.2438529411764705,111.748,5.922352941176471,6.225,8.229411764705883,17.0,20.0,3.0,26.0,0.5320855614973262,21.310457516339866,62.333333333333336,0.0,5.176470588235294,21.58823529411765,0.11764705882352941,2.2941176470588234,1.8823529411764706,11.352941176470589,0.07001795332136446,0.40705882352941175,117.84,-17.159999999999997,0.0,0.0,0.0,0.0,72.4,62.900000000000006,3.447619047619048,2.9952380952380957,19.0,113.37245,100.01614570617676,94.75764705882354,117.84
00-0036919,2025,Kenneth Gainwell,PIT,18,4.46777731092437,86.09400000000001,3.447619047619048,5.922352941176471,6.225,21.0,17.0,4.0,26.0,0.4122137404580153,22.714285714285715,62.38095238095238,1.0,4.190476190476191,15.80952380952381,0.047619047619047616,1.1904761904761905,0.9047619047619048,6.761904761904762,0.04970178926441352,0.24047619047619045,93.78,-21.379999999999995,0.0,0.0,0.0,0.0,229.9,191.4,12.772222222222222,10.633333333333333,77.0,52.59426,42.99254608154297,55.161904761904765,93.78
00-0036973,2024,Travis Etienne,JAX,15,15.200825593395251,266.66666666666663,16.61176470588235,12.378947368421052,0.0,17.0,19.0,2.0,26.0,0.5774253731343284,20.79584775086505,63.05882352941177,0.0,15.705882352941176,59.294117647058826,0.6470588235294118,4.294117647058823,3.411764705882353,28.0,0.12026359143327842,0.7335294117647059,266.27,16.129999999999995,0.0,1.0,1.0,0.0,130.2,110.69999999999999,8.68,7.379999999999999,39.0,241.1447,220.85335731506348,265.7882352941176,266.27
00-0036973,2025,Travis Etienne,JAX,18,11.42942414860681,186.35999999999999,8.68,16.61176470588235,12.378947368421052,15.0,17.0,3.0,26.0,0.56875,18.844290657439448,56.470588235294116,0.0,10.0,37.2,0.13333333333333333,3.466666666666667,2.6,16.933333333333334,0.09961685823754789,0.5393333333333333,162.02,-31.82000000000002,2.0,0.0,0.0,0.0,276.5,256.0,15.36111111111111,14.222222222222221,41.0,132.1816,116.87820339202881,138.88,162.02
00-0036984,2024,Trey Sermon,IND,15,2.7525510204081636,21.442857142857143,2.5375,0.0,4.042857142857143,8.0,0.0,1.0,26.0,0.5451092117758785,20.557093425605537,61.94117647058823,0.0,4.375,20.0,0.0,0.75,0.375,1.625,0.01098901098901099,0.1142857142857143,26.81,-6.509999999999998,9.0,0.0,0.0,0.0,53.800000000000004,45.800000000000004,3.586666666666667,3.0533333333333337,16.0,67.37675,62.94108295440674,40.6,26.81
00-0036997,2024,Javonte Williams,DEN,18,11.075294117647058,140.60999999999999,11.2,10.5,12.052941176470588,16.0,4.0,3.0,26.0,0.5360501567398119,18.570934256055363,56.294117647058826,0.0,13.5625,48.375,0.1875,3.625,2.9375,14.25,0.12236286919831224,0.48062499999999997,216.97,-37.77000000000001,1.0,1.0,0.0,0.0,164.20000000000002,137.20000000000002,9.122222222222224,7.622222222222224,54.0,113.89902,94.42346572875977,179.2,216.97
00-0036997,2025,Javonte Williams,DAL,16,9.883333333333333,156.48000000000002,9.122222222222224,11.2,10.5,18.0,16.0,4.0,26.0,0.556497175141243,19.372549019607842,59.0,1.0,8.11111111111111,30.11111111111111,0.2222222222222222,4.0,3.0,20.0,0.12811387900355872,0.5338888888888889,200.23,-36.02999999999997,0.0,1.0,0.0,0.0,242.8,225.3,15.175,14.08125,35.0,92.70883,79.00034523010254,145.95555555555558,200.23
00-0037085,2025,Tyler Badie,DEN,18,2.55,10.2,2.55,0.0,0.0,4.0,0.0,1.0,26.0,0.556497175141243,19.372549019607842,59.0,0.0,3.25,23.5,0.0,0.75,0.75,-0.5,0.005338078291814947,0.0975,9.54,0.6600000000000001,13.0,0.0,0.0,0.0,37.5,27.5,2.0833333333333335,1.5277777777777777,20.0,50.46723,45.79187059402466,40.8,9.54
00-0037120,2024,Tyler Goodson,IND,14,3.016666666666667,18.1,3.016666666666667,0.0,0.0,6.0,0.0,1.0,26.0,0.5451092117758785,20.557093425605537,61.94117647058823,0.0,2.1666666666666665,14.5,0.0,1.5,1.0,5.666666666666667,0.016483516483516484,0.12333333333333334,22.95,-4.849999999999998,11.0,0.0,0.0,0.0,44.4,38.9,3.1714285714285713,2.7785714285714285,11.0,53.98769,46.98063659667969,48.26666666666667,22.95
00-0037120,2025,Tyler Goodson,IND,10,3.1198412698412694,35.63333333333334,3.1714285714285713,3.016666666666667,0.0,14.0,6.0,2.0,26.0,0.5084241823587711,20.51903114186851,59.35294117647059,0.0,2.2857142857142856,10.928571428571429,0.07142857142857142,1.0714285714285714,0.7857142857142857,4.357142857142857,0.03048780487804878,0.12625,42.61,1.7899999999999991,3.0,0.0,0.0,0.0,5.2,4.2,0.52,0.42000000000000004,2.0,42.77882,34.92569971084595,50.74285714285714,42.61
00-0037197,2024,Isiah Pacheco,KC,10,13.22740740740741,243.86666666666667,15.511111111111111,8.66,0.0,18.0,20.0,2.0,26.0,0.5931818181818181,21.6218487394958,62.857142857142854,0.0,15.88888888888889,69.33333333333333,0.5555555555555556,3.388888888888889,3.111111111111111,16.88888888888889,0.08344733242134063,0.6394444444444445,290.35,-11.150000000000034,0.0,0.0,0.0,0.0,65.30000000000001,57.80000000000001,6.530000000000001,5.780000000000001,15.0,180.64088,161.77280235290527,248.17777777777778,290.35
00-0037197,2025,Isiah Pacheco,KC,13,9.437333333333335,140.26,6.530000000000001,15.511111111111111,8.66,10.0,18.0,3.0,26.0,0.5696413678065054,19.9,59.95,0.0,9.6,34.7,0.1,2.1,1.5,9.6,0.03225806451612903,0.434,93.36,-28.059999999999988,7.0,0.0,0.0,0.0,87.30000000000001,77.80000000000001,6.715384615384616,5.984615384615386,19.0,110.43059,102.1585111618042,104.48000000000002,93.36
00-0037228,2024,Jaylen Warren,PIT,16,9.491898148148149,166.9666666666667,11.322222222222223,5.83125,0.0,18.0,16.0,2.0,26.0,0.5165876777251185,18.84313725490196,58.611111111111114,0.0,8.722222222222221,45.666666666666664,0.2222222222222222,4.222222222222222,3.5,21.444444444444443,0.14559386973180077,0.48277777777777775,196.68,7.1200000000000045,0.0,1.0,0.0,0.0,130.6,109.6,8.1625,6.85,42.0,132.67499,113.15428733825684,181.15555555555557,196.68
00-0037228,2025,Jaylen Warren,PIT,17,8.877291666666666,148.83,8.1625,11.322222222222223,5.83125,16.0,18.0,3.0,26.0,0.4925373134328358,19.84313725490196,59.55555555555556,0.0,7.625,32.3125,0.0625,3.25,2.625,20.5625,0.10721649484536082,0.455,140.18,-9.580000000000013,1.0,0.0,0.0,0.0,222.8,202.3,13.105882352941178,11.9,41.0,125.82407,110.84538269042969,130.6,140.18
00-0037248,2024,James Cook,BUF,19,11.192884990253413,210.5,13.542105263157895,6.4944444444444445,0.0,19.0,18.0,2.0,26.0,0.525974025974026,22.495356037151705,64.84210526315789,0.0,14.368421052631579,66.42105263157895,0.10526315789473684,3.3157894736842106,2.736842105263158,24.789473684210527,0.10310965630114566,0.5494736842105263,260.52,-3.2199999999999704,0.0,0.0,0.0,0.0,324.3,305.3,17.068421052631578,16.068421052631578,38.0,161.59015,143.33595848083496,216.67368421052632,260.52
00-0037248,2025,James Cook,BUF,19,14.95312865497076,283.46000000000004,17.068421052631578,13.542105263157895,6.4944444444444445,19.0,19.0,3.0,26.0,0.5008319467554077,21.47352941176471,60.1,0.0,13.68421052631579,67.42105263157895,1.0,2.3157894736842106,2.0,16.94736842105263,0.07692307692307693,0.47631578947368425,258.25,66.05000000000001,0.0,0.0,0.0,0.0,323.4,304.9,17.021052631578947,16.04736842105263,37.0,241.63808,223.38968467712402,273.09473684210525,258.25
00-0037256,2024,Rachaad White,TB,16,13.19805068226121,247.93333333333334,15.552631578947368,8.488888888888889,0.0,19.0,18.0,2.0,26.0,0.5718085106382979,19.959752321981426,59.36842105263158,0.0,15.736842105263158,58.78947368421053,0.3157894736842105,4.105263157894737,3.6315789473684212,30.94736842105263,0.125,0.7794736842105263,281.97,13.529999999999973,0.0,1.0,1.0,0.0,203.1,176.6,12.69375,11.0375,53.0,194.98529,176.51789093017578,248.8421052631579,281.97
00-0037256,2025,Rachaad White,TB,17,13.130928362573098,225.78999999999996,12.69375,15.552631578947368,8.488888888888889,16.0,19.0,3.0,26.0,0.5374087591240876,23.950980392156865,60.888888888888886,0.0,9.0625,38.375,0.1875,3.6875,3.3125,25.4375,0.10172413793103448,0.5547058823529412,182.44,20.659999999999997,1.0,1.0,0.0,0.0,143.0,123.0,8.411764705882353,7.235294117647059,40.0,200.39917,179.8742847442627,203.1,182.44
00-0037258,2024,Dameon Pierce,HOU,12,7.712500000000001,110.60000000000001,5.16875,12.8,0.0,16.0,13.0,2.0,26.0,0.5746003552397868,21.105263157894736,59.26315789473684,0.0,9.25,26.0,0.125,1.0625,0.8125,6.3125,0.027463651050080775,0.289375,117.44,-34.739999999999995,1.0,0.0,0.0,0.0,46.0,45.0,3.8333333333333335,3.75,2.0,83.113205,78.23413372039795,82.7,117.44
00-0037258,2025,Dameon Pierce,KC,5,5.130625,69.05,3.8333333333333335,5.16875,12.8,12.0,16.0,3.0,26.0,0.5593971631205674,20.758513931888547,59.36842105263158,1.0,3.8333333333333335,26.5,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.008237232289950576,0.16076923076923075,28.790000000000003,17.209999999999997,5.0,0.0,0.0,0.0,3.6,3.6,0.72,0.72,0.0,107.48306,99.67791414260864,61.333333333333336,28.790000000000003
00-0037263,2024,Tyler Allgeier,ATL,17,8.716911764705884,144.86666666666667,8.094117647058823,9.9625,0.0,17.0,16.0,2.0,26.0,0.5038022813688213,20.53287197231834,61.88235294117647,0.0,10.941176470588236,40.1764705882353,0.23529411764705882,1.3529411764705883,1.0588235294117647,11.352941176470589,0.04554455445544554,0.3223529411764706,142.93,-5.3300000000000125,0.0,0.0,0.0,0.0,106.2,99.7,6.247058823529412,5.864705882352942,13.0,112.41585,104.2892427444458,129.50588235294117,142.93
00-0037263,2025,Tyler Allgeier,ATL,17,7.172720588235294,120.94,6.247058823529412,8.094117647058823,9.9625,17.0,17.0,3.0,26.0,0.530360531309298,22.498269896193772,62.0,0.0,8.058823529411764,37.88235294117647,0.17647058823529413,0.7647058823529411,0.7647058823529411,5.176470588235294,0.02411873840445269,0.24941176470588236,105.6,0.6000000000000085,0.0,0.0,0.0,0.0,123.0,116.0,7.235294117647059,6.823529411764706,14.0,114.85912,105.85728073120117,99.95294117647059,105.6
00-0037267,2024,Jerome Ford,CLE,14,8.119658119658121,146.00000000000003,12.133333333333333,0.09230769230769233,0.0,18.0,13.0,2.0,26.0,0.554635761589404,20.88562091503268,67.11111111111111,0.0,11.833333333333334,46.111111111111114,0.2222222222222222,3.7222222222222223,2.6666666666666665,18.555555555555557,0.1046875,0.5111111111111111,213.02,5.3799999999999955,0.0,1.0,0.0,0.0,134.0,115.5,9.571428571428571,8.25,37.0,106.73714,92.73524570465088,194.13333333333333,213.02
00-0037267,2025,Jerome Ford,CLE,13,9.392087912087911,146.04,9.571428571428571,12.133333333333333,0.09230769230769233,14.0,18.0,3.0,26.0,0.6283269961977186,18.986159169550174,61.88235294117647,0.0,7.428571428571429,40.357142857142854,0.21428571428571427,3.0714285714285716,2.642857142857143,16.071428571428573,0.06782334384858044,0.54,115.43,18.569999999999993,3.0,0.0,0.0,0.0,43.6,30.6,3.353846153846154,2.353846153846154,26.0,171.27017,151.756196975708,153.14285714285714,115.43
00-0037276,2024,Ty Chandler,MIN,15,6.3125,101.0,6.3125,0.0,0.0,16.0,0.0,1.0,26.0,0.6168132942326491,21.612456747404845,60.1764705882353,0.0,6.375,28.8125,0.1875,1.5625,1.3125,9.9375,0.04187604690117253,0.27588235294117647,94.62,6.3799999999999955,1.0,0.0,0.0,0.0,28.400000000000002,25.400000000000002,1.8933333333333335,1.6933333333333336,6.0,159.39873,143.68036079406738,101.0,94.62
00-0037429,2024,Raheem Blackshear,CAR,16,2.4205128205128212,26.400000000000002,1.9000000000000001,3.4615384615384617,0.0,9.0,13.0,2.0,26.0,0.5685131195335277,17.363321799307958,60.529411764705884,0.0,1.5555555555555556,5.111111111111111,0.0,0.7777777777777778,0.6666666666666666,5.0,0.013108614232209739,0.06583333333333334,16.7,0.40000000000000213,8.0,0.0,0.0,0.0,8.0,8.0,0.5,0.5,0.0,30.066967,26.753641366958618,30.400000000000002,16.7
00-0037525,2024,Jordan Mason,SF,12,2.6482142857142863,40.800000000000004,2.79375,2.357142857142857,0.0,16.0,14.0,2.0,26.0,0.5084745762711864,23.9,59.0,0.0,2.5,12.875,0.1875,0.25,0.1875,1.9375,0.007246376811594203,0.08099999999999999,27.44,17.26,1.0,0.0,0.0,0.0,115.0,109.5,9.583333333333334,9.125,11.0,117.67436,108.11271286010742,44.7,27.44
