player_id,player_display_name,team,season,position,projected_games_played,projected_ppr_per_game,projected_ppr,projected_receptions,projected_half_ppr,projected_half_ppr_per_game,ci_low,ci_high,position_rank,is_rookie,baseline_pts,baseline_rank,vbd,vbd_rank_overall,tier,consensus_rank,rank_diff,label
00-0033040,Tyreek Hill,MIA,2026,WR,,9.423297882080078,150.77276611328125,58.672088623046875,121.43672180175781,7.589795112609863,114.53521728515625,170.06300354003906,42,False,130.66782760620117,36.0,-9.23110580444336,102,3,67.9,-34.099999999999994,bust
00-0040236,Kyle Monangai,CHI,2026,RB,,8.135873908996583,130.17398254394533,23.844733390808106,118.25161584854126,7.390725990533829,97.05473457336426,156.09820053100586,30,False,127.62753663002343,24.0,-9.375920781482165,103,3,32.76,-70.24000000000001,bust
00-0031408,Mike Evans,SF,2026,WR,,8.56359577178955,137.0175323486328,32.745079040527344,120.64499282836914,7.540312051773071,111.95619201660156,152.80836486816406,52,False,130.66782760620117,36.0,-10.022834777832031,104,3,24.5,-79.5,bust
00-0039384,Tyrone Tracy Jr.,NYG,2026,RB,,8.266383151028926,132.2621304164628,29.42585307898708,117.54920387696927,7.3468252423105795,118.15557467231517,147.9888232208816,29,False,127.62753663002343,24.0,-10.078332753054156,105,3,43.5,-61.5,bust
00-0040583,Woody Marks,HOU,2026,RB,,7.9591024398314145,127.34563903730263,21.74898248848729,116.47114779305899,7.279446737066187,95.1435114421492,147.5124581025611,32,False,127.62753663002343,24.0,-11.156388836964439,106,3,43.97,-62.03,bust
00-0038621,DeMario Douglas,NE,2026,WR,,8.766786575317383,140.26858520507812,41.63784408569336,119.44966316223145,7.465603947639465,112.3056869506836,145.1968536376953,49,False,130.66782760620117,36.0,-11.218164443969727,107,3,120.67,13.670000000000002,
00-0033106,Jared Goff,DET,2026,QB,14.755287,17.545434951782227,258.887939453125,0.5301901698112488,258.6228443682194,16.16392777301371,240.85960388183594,271.1575012207031,13,False,269.9794600009918,12.0,-11.356615632772446,108,1,17.14,-90.86,bust
00-0039849,Marvin Harrison Jr.,AZ,2026,WR,,8.63516902923584,138.16270446777344,38.779579162597656,118.77291488647461,7.423307180404663,105.14689636230469,149.57374572753906,51,False,130.66782760620117,36.0,-11.894912719726562,109,3,33.29,-75.71000000000001,bust
00-0037809,Chig Okonkwo,WAS,2026,TE,,8.102282524108887,129.6365203857422,54.5484504699707,102.36229515075684,6.397643446922302,87.47634887695312,140.2404327392578,17,False,115.28140640258789,12.0,-12.919111251831055,110,1,20.78,-89.22,bust
00-0036259,Jauan Jennings,MIN,2026,WR,,9.030801773071289,144.49282836914062,54.82744216918945,117.0791072845459,7.317444205284119,122.54454040527344,162.30262756347656,48,False,130.66782760620117,36.0,-13.588720321655273,111,3,58.94,-52.06,bust
00-0040179,DJ Giddens,IND,2026,RB,,7.471469902992249,119.54351844787598,11.260184125900269,113.91342638492584,7.119589149057865,50.39764492034912,122.63674034118652,39,False,127.62753663002343,24.0,-13.714110245097586,112,3,80.89,-31.11,bust
00-0038933,Dalton Kincaid,BUF,2026,TE,,7.9738593101501465,127.58174896240234,52.427764892578125,101.36786651611328,6.33549165725708,122.96441650390625,160.6553955078125,19,False,115.28140640258789,12.0,-13.91353988647461,113,1,11.34,-101.66,bust
00-0036275,D'Andre Swift,CHI,2026,RB,,7.8204926692680665,125.12788270828906,24.30236710525555,112.9766991556613,7.061043697228831,125.11863753917363,174.0965810513872,34,False,127.62753663002343,24.0,-14.650837474362135,114,3,23.59,-90.41,bust
00-0035710,Daniel Jones,IND,2026,QB,16.292301,15.682292938232422,255.50064086914062,0.43095964193344116,255.2851610481739,15.955322565510869,217.08489990234375,258.4503173828125,14,False,269.9794600009918,12.0,-14.694298952817917,115,1,25.72,-89.28,bust
00-0040586,Jaydon Blue,DAL,2026,RB,,7.671845145225525,122.7495223236084,20.740089492797853,112.37947757720947,7.023717348575592,76.34121391296387,143.3778042602539,38,False,127.62753663002343,24.0,-15.248059052813957,116,3,80.4,-35.599999999999994,bust
00-0040162,Dylan Sampson,CLE,2026,RB,,7.802190866470337,124.83505386352539,25.035778942108156,112.31716439247131,7.019822774529457,76.92502883911133,159.09789321899416,35,False,127.62753663002343,24.0,-15.310372237552116,117,3,47.21,-69.78999999999999,bust
00-0039793,AJ Barner,SEA,2026,TE,,7.368660926818848,117.89857482910156,35.9979248046875,99.89961242675781,6.243725776672363,104.59980010986328,142.48208618164062,21,False,115.28140640258789,12.0,-15.381793975830078,118,1,24.53,-93.47,bust
00-0036264,Jordan Love,GB,2026,QB,16.867321,15.080092430114746,254.3607635498047,0.47744014859199524,254.1220434755087,15.882627717219293,228.45046997070312,262.91015625,15,False,269.9794600009918,12.0,-15.857416525483131,119,1,18.33,-100.67,bust
00-0039910,Jayden Daniels,WAS,2026,QB,14.001679,18.152788162231445,254.16952514648438,0.6043626070022583,253.86734384298325,15.866708990186453,225.78912353515625,269.42138671875,16,False,269.9794600009918,12.0,-16.112116158008575,120,1,4.89,-115.11,bust
00-0039798,Isaiah Davis,NYJ,2026,RB,,7.92105269908905,126.7368431854248,30.453569355010988,111.51005850791931,6.969378656744957,72.82249778747558,120.65963729858399,33,False,127.62753663002343,24.0,-16.117478122104117,121,3,73.27,-47.730000000000004,bust
00-0036875,Rhamondre Stevenson,NE,2026,RB,,7.712455532137944,123.3992885142071,23.792288518418683,111.50314425499776,6.96894651593736,121.44120303948392,158.18116209308224,37,False,127.62753663002343,24.0,-16.124392375025664,122,3,30.56,-91.44,bust
00-0037228,Jaylen Warren,PIT,2026,RB,,7.738785841430728,123.82057346289164,25.152833380141054,111.24415677282111,6.95275979830132,113.10114349459232,154.59223270267432,36,False,127.62753663002343,24.0,-16.383379857202314,123,3,26.12,-96.88,bust
00-0036252,Michael Pittman,PIT,2026,WR,,8.756402969360352,140.10244750976562,51.99740219116211,114.10374641418457,7.131484150886536,130.96163940429688,176.98922729492188,50,False,130.66782760620117,36.0,-16.5640811920166,124,3,,,
00-0038129,Cade Otton,TB,2026,TE,,7.707884788513184,123.32615661621094,50.94571304321289,97.85330009460449,6.115831255912781,98.26713562011719,134.80804443359375,20,False,115.28140640258789,12.0,-17.4281063079834,125,1,28.87,-96.13,bust
00-0035719,Deebo Samuel Sr.,WAS,2026,WR,,9.149853706359863,146.3976593017578,66.70670318603516,113.04430770874023,7.065269231796265,131.47100830078125,176.5108184814453,44,False,130.66782760620117,36.0,-17.623519897460938,126,3,61.21,-64.78999999999999,bust
00-0034383,Dalton Schultz,HOU,2026,TE,,7.988083362579346,127.80933380126953,60.48907470703125,97.5647964477539,6.097799777984619,107.26348876953125,173.4870147705078,18,False,115.28140640258789,12.0,-17.716609954833984,127,1,20.38,-106.62,bust
00-0037545,Rashid Shaheed,SEA,2026,WR,,8.483242988586426,135.7318878173828,46.21095657348633,112.62640953063965,7.039150595664978,114.40084075927734,173.3844451904297,54,False,130.66782760620117,36.0,-18.041418075561523,128,3,60.41,-67.59,bust
00-0037261,Khalil Shakir,BUF,2026,WR,,9.109246253967285,145.74794006347656,66.5186767578125,112.48860168457031,7.0305376052856445,127.1952133178711,188.8945770263672,45,False,130.66782760620117,36.0,-18.17922592163086,129,3,48.21,-80.78999999999999,bust
00-0040719,Bhayshul Tuten,JAX,2026,RB,,7.298310818672181,116.77297309875489,15.68552924156189,108.93020847797393,6.808138029873371,91.2941700744629,132.23236373901366,40,False,127.62753663002343,24.0,-18.697328152049494,130,3,27.06,-102.94,bust
00-0030279,Keenan Allen,LAC,2026,WR,,8.496176719665527,135.93882751464844,49.084468841552734,111.39659309387207,6.962287068367004,113.43069458007812,167.17381286621094,53,False,130.66782760620117,36.0,-19.2712345123291,131,3,95.66,-35.34,bust
00-0039874,Jaylen Wright,MIA,2026,RB,,7.141194896697998,114.25911834716797,17.704309635162353,105.40696352958679,6.587935220599174,83.56528022766113,136.74741500854492,44,False,127.62753663002343,24.0,-22.22057310043664,132,3,64.06,-67.94,bust
00-0039342,Xavier Legette,CAR,2026,WR,,7.9366679191589355,126.98668670654297,38.227867126464844,107.87275314331055,6.742047071456909,87.00614929199219,125.97605895996094,55,False,130.66782760620117,36.0,-22.795074462890625,133,3,95.54,-37.459999999999994,bust
00-0033293,Aaron Jones,MIN,2026,RB,,7.236170975549999,115.77873560879999,22.426369034142468,104.56555109172876,6.535346943233048,83.7579172348764,129.16997725500465,41,False,127.62753663002343,24.0,-23.061985538294664,134,3,,,
00-0038041,Jake Ferguson,DAL,2026,TE,,7.134854316711426,114.15766906738281,43.92801284790039,92.19366264343262,5.762103915214539,82.57275390625,127.71947479248047,22,False,115.28140640258789,12.0,-23.087743759155273,135,1,11.5,-123.5,bust
00-0036894,Pat Freiermuth,PIT,2026,TE,,7.081636905670166,113.30619049072266,42.50285720825195,92.05476188659668,5.7534226179122925,89.99005126953125,123.10755157470703,23,False,115.28140640258789,12.0,-23.22664451599121,136,1,31.0,-105.0,bust
00-0040142,Kaleb Johnson,PIT,2026,RB,,6.960203075408936,111.36324920654297,14.227469282150269,104.24951456546783,6.51559466034174,41.71915309906006,143.03354888916016,46,False,127.62753663002343,24.0,-23.378022064555594,137,3,70.55,-66.45,bust
00-0038996,Tucker Kraft,GB,2026,TE,,7.007631301879883,112.12210083007812,43.097412109375,90.57339477539062,5.660837173461914,105.3099594116211,159.10374450683594,24,False,115.28140640258789,12.0,-24.708011627197266,138,1,5.72,-132.28,bust
00-0040737,Terrance Ferguson,LA,2026,TE,,6.535182476043701,104.56291961669922,28.678590774536133,90.22362422943115,5.638976514339447,75.98231506347656,112.80781555175781,30,False,115.28140640258789,12.0,-25.05778217315674,139,1,28.09,-110.91,bust
00-0026498,Matthew Stafford,LA,2026,QB,14.406355,16.976478576660156,244.5691680908203,0.09451086819171906,244.52191265672445,15.282619541045278,220.84890747070312,275.1622009277344,17,False,269.9794600009918,12.0,-25.45754734426737,140,1,14.36,-125.64,bust
00-0040739,Elijah Arroyo,SEA,2026,TE,,6.65297794342041,106.44764709472656,33.954742431640625,89.47027587890625,5.591892242431641,59.03325653076172,107.9599838256836,27,False,115.28140640258789,12.0,-25.81113052368164,141,1,43.2,-97.8,bust
00-0038559,Michael Wilson,AZ,2026,WR,,7.780813217163086,124.49301147460938,39.479820251464844,104.75310134887695,6.54706883430481,110.88211059570312,155.38331604003906,56,False,130.66782760620117,36.0,-25.91472625732422,142,3,34.71,-107.28999999999999,bust
00-0033526,Samaje Perine,CIN,2026,RB,,7.1936821911124476,115.09891505779916,26.80091746067201,101.69845632746315,6.356153520466447,81.77996404126928,124.84766338852315,42,False,127.62753663002343,24.0,-25.92908030256028,143,3,87.38,-55.620000000000005,bust
00-0033858,Jonnu Smith,PIT,2026,TE,,6.623198986053467,105.97118377685547,35.581825256347656,88.18027114868164,5.5112669467926025,68.05965423583984,110.09938049316406,29,False,115.28140640258789,12.0,-27.10113525390625,144,1,49.33,-94.67,bust
00-0037834,Brock Purdy,SF,2026,QB,14.588778,16.644515991210938,242.82313537597656,0.09717447310686111,242.77454813942313,15.173409258713946,227.30023193359375,263.0390930175781,18,False,269.9794600009918,12.0,-27.20491186156869,145,1,11.75,-133.25,bust
00-0036139,Rico Dowdle,PIT,2026,RB,,6.809090102125242,108.94544163400387,17.328248049378967,100.28131760931439,6.267582350582149,91.58862788963448,128.37727446172923,47,False,127.62753663002343,24.0,-27.346219020709043,146,3,30.38,-115.62,bust
00-0039373,Audric Estimé,NO,2026,RB,,7.053487200737,112.855795211792,26.43228895187378,99.6396507358551,6.227478170990944,91.58894187927247,133.87942703247072,45,False,127.62753663002343,24.0,-27.98788589416833,147,3,,,
00-0039391,Kimani Vidal,LAC,2026,RB,,6.703893906627919,107.26230250604671,17.51023559019388,98.50718471094977,6.156699044434361,67.94877146794649,117.95275319923856,49,False,127.62753663002343,24.0,-29.120351919073656,148,3,60.09,-87.91,bust
00-0033885,David Njoku,LAC,2026,TE,,6.647891521453857,106.36626434326172,40.95649337768555,85.88801765441895,5.368001103401184,75.26814270019531,120.73461151123047,28,False,115.28140640258789,12.0,-29.393388748168945,149,1,28.19,-120.81,bust
00-0035229,T.J. Hockenson,MIN,2026,TE,,6.718337059020996,107.49339294433594,43.550655364990234,85.71806526184082,5.357379078865051,69.03875732421875,127.4164810180664,25,False,115.28140640258789,12.0,-29.56334114074707,150,1,21.75,-128.25,bust
00-0033921,Chris Godwin Jr.,TB,2026,WR,,7.299408435821533,116.79053497314453,32.068931579589844,100.75606918334961,6.297254323959351,94.66472625732422,139.38804626464844,59,False,130.66782760620117,36.0,-29.911758422851562,151,3,34.74,-116.25999999999999,bust
00-0036555,Chuba Hubbard,CAR,2026,RB,,6.790747586677206,108.6519613868353,23.781884450266247,96.76101916170218,6.047563697606386,93.17220373964408,136.65402891938447,48,False,127.62753663002343,24.0,-30.86651746832125,152,3,26.76,-125.24,bust
00-0040242,Jacory Croskey-Merritt,WAS,2026,RB,,6.243469450328548,99.89551120525677,12.495277855544773,93.64787227748438,5.852992017342774,80.07421382274798,132.66867596824068,50,False,127.62753663002343,24.0,-33.97966435253905,153,3,39.71,-113.28999999999999,bust
00-0038608,Kayshon Boutte,NE,2026,WR,,7.120924472808838,113.9347915649414,35.157718658447266,96.35593223571777,6.022245764732361,88.76256561279297,126.80745697021484,62,False,130.66782760620117,36.0,-34.3118953704834,154,3,68.32,-85.68,bust
00-0038935,Brenton Strange,JAX,2026,TE,,6.693804740905762,107.10087585449219,52.272335052490234,80.96470832824707,5.060294270515442,91.053955078125,133.92591857910156,26,False,115.28140640258789,12.0,-34.31669807434082,155,1,16.91,-138.09,bust
00-0040237,Tez Johnson,TB,2026,WR,,7.4732890129089355,119.57262420654297,46.57217025756836,96.28653907775879,6.017908692359924,95.12513732910156,130.19305419921875,58,False,130.66782760620117,36.0,-34.38128852844238,156,3,111.61,-44.39,bust
00-0039890,Adonai Mitchell,NYJ,2026,WR,,7.288702487945557,116.6192398071289,41.55054473876953,95.84396743774414,5.990247964859009,92.3778076171875,138.58047485351562,61,False,130.66782760620117,36.0,-34.82386016845703,157,3,66.44,-90.56,bust
00-0033881,Evan Engram,DEN,2026,TE,,6.334636211395264,101.35417938232422,42.13984298706055,80.28425788879395,5.017766118049622,84.45124816894531,120.08518981933594,31,False,115.28140640258789,12.0,-34.997148513793945,158,1,31.58,-126.42,bust
00-0039032,Tyjae Spears,TEN,2026,RB,,7.150204121983272,114.40326595173235,43.754030267139726,92.52625081816248,5.782890676135155,78.36997850124351,119.19137781883413,43,False,127.62753663002343,24.0,-35.10128581186095,159,3,46.0,-113.0,bust
00-0033357,Taysom Hill,NO,2026,TE,,5.988386154174805,95.81417846679688,31.281932830810547,80.1732120513916,5.010825753211975,61.059452056884766,102.9526596069336,32,False,115.28140640258789,12.0,-35.10819435119629,160,1,72.5,-87.5,bust
00-0038563,Tre Tucker,LV,2026,WR,,7.4768595695495605,119.62975311279297,54.587799072265625,92.33585357666016,5.77099084854126,100.37665557861328,152.83706665039062,57,False,130.66782760620117,36.0,-38.331974029541016,161,3,72.3,-88.7,bust
00-0033955,Jeremy McNichols,WAS,2026,RB,,6.20977487579753,99.35639801276048,21.766389532696294,88.47320324641234,5.529575202900771,60.48786248585037,106.56529200935755,51,False,127.62753663002343,24.0,-39.15433338361109,162,3,340.0,178.0,sleeper
00-0038611,Chris Rodriguez Jr.,JAX,2026,RB,,5.787567770241223,92.60108432385957,9.083540476851885,88.05931408543363,5.503707130339602,57.95047290188413,97.90914352751203,58,False,127.62753663002343,24.0,-39.5682225445898,163,3,48.97,-114.03,bust
00-0040649,Robbie Ouzts,SEA,2026,RB,,5.940256757736206,95.0441081237793,15.422522554397583,87.33284684658051,5.458302927911282,27.372565116882324,129.09732009887696,55,False,127.62753663002343,24.0,-40.29468978344292,164,3,,,
00-0035250,Devin Singletary,NYG,2026,RB,,6.11236376748356,97.79782027973695,21.630242049473758,86.98269925500007,5.436418703437504,76.00829598684658,101.5181085260954,52,False,127.62753663002343,24.0,-40.64483737502336,165,3,83.69,-81.31,bust
00-0034960,Jakobi Meyers,JAX,2026,WR,,7.2924017906188965,116.67842864990234,53.690250396728516,89.83330345153809,5.61458146572113,106.04824829101562,156.67051696777344,60,False,130.66782760620117,36.0,-40.834524154663086,166,3,37.47,-128.53,bust
00-0039916,Ricky Pearsall,SF,2026,WR,,6.859416484832764,109.75066375732422,39.87953567504883,89.8108959197998,5.613180994987488,77.35741424560547,125.7414779663086,63,False,130.66782760620117,36.0,-40.85693168640137,167,3,42.53,-124.47,bust
00-0034791,Nick Chubb,HOU,2026,RB,,5.786220353826279,92.57952566122046,14.200747764908558,85.47915177876618,5.342446986172886,75.00662264485135,102.59848638708179,59,False,127.62753663002343,24.0,-42.14838485125725,168,3,99.0,-69.0,bust
00-0037256,Rachaad White,WAS,2026,RB,,5.941526900708553,95.06443041133684,19.666487567909446,85.23118662738213,5.326949164211383,80.42509240058413,113.06797178123522,54,False,127.62753663002343,24.0,-42.3963500026413,169,3,39.24,-129.76,bust
00-0035689,Dawson Knox,BUF,2026,TE,,5.53926944732666,88.62831115722656,32.66424560546875,72.29618835449219,4.518511772155762,80.99098205566406,108.27593231201172,33,False,115.28140640258789,12.0,-42.9852180480957,170,1,49.33,-120.67,bust
00-0038555,Tank Bigsby,PHI,2026,RB,,5.803239850997925,92.8518376159668,16.918808116912842,84.39243355751037,5.274527097344398,69.47472274780273,114.67028694152832,57,False,127.62753663002343,24.0,-43.235103072513056,171,3,58.06,-112.94,bust
00-0040584,Gunnar Helm,TEN,2026,TE,,5.409112453460693,86.5457992553711,31.320276260375977,70.8856611251831,4.430353820323944,61.407371520996094,103.43196105957031,34,False,115.28140640258789,12.0,-44.395745277404785,172,1,26.94,-145.06,bust
00-0037837,Calvin Austin III,NYG,2026,WR,,6.511668682098389,104.18669891357422,35.868202209472656,86.25259780883789,5.390787363052368,74.23291778564453,110.85516357421875,65,False,130.66782760620117,36.0,-44.41522979736328,173,3,110.5,-62.5,bust
00-0040644,Trevor Etienne,CAR,2026,RB,,5.7441716432571415,91.90674629211426,17.768741607666016,83.02237548828126,5.1888984680175785,50.76551441192627,127.91053176879883,60,False,127.62753663002343,24.0,-44.60516114174217,174,3,92.3,-81.7,bust
00-0038705,Emari Demercado,KC,2026,RB,,5.865278698136592,93.84445917018547,21.774849119075434,82.95703461064777,5.1848146631654854,69.512310459573,111.57492599236646,56,False,127.62753663002343,24.0,-44.67050201937566,175,3,88.21,-86.79,bust
00-0040590,Konata Mumpfield,LA,2026,WR,,6.646191120147705,106.33905792236328,41.01636505126953,85.83087539672852,5.364429712295532,66.30657958984375,123.06658935546875,64,False,130.66782760620117,36.0,-44.836952209472656,176,3,104.18,-71.82,bust
00-0039410,Ryan Flournoy,DAL,2026,WR,,6.321264743804932,101.1402359008789,31.432889938354492,85.42379093170166,5.338986933231354,66.32476806640625,98.34832000732422,69,False,130.66782760620117,36.0,-45.24403667449951,177,3,77.97,-99.03,bust
00-0036290,Cole Kmet,CHI,2026,TE,,5.31615686416626,85.05850982666016,30.912195205688477,69.60241222381592,4.350150763988495,72.73443603515625,104.56526947021484,35,False,115.28140640258789,12.0,-45.67899417877197,178,1,47.17,-130.82999999999998,bust
00-0036988,Josh Palmer,BUF,2026,WR,,6.438082695007324,103.00932312011719,36.242523193359375,84.8880615234375,5.305503845214844,72.96637725830078,109.74959564208984,68,False,130.66782760620117,36.0,-45.77976608276367,179,3,,,
00-0033555,Mack Hollins,NE,2026,WR,,6.494655609130859,103.91448974609375,38.6246452331543,84.6021671295166,5.287635445594788,77.36785888671875,112.13643646240234,66,False,130.66782760620117,36.0,-46.06566047668457,180,3,95.4,-84.6,bust
00-0037838,Isaiah Likely,NYG,2026,TE,,5.221697807312012,83.54716491699219,31.039230346679688,68.02754974365234,4.2517218589782715,62.436004638671875,104.01922607421875,37,False,115.28140640258789,12.0,-47.25385665893555,181,1,12.84,-168.16,bust
00-0038619,Andrei Iosivas,CIN,2026,WR,,6.462996959686279,103.40795135498047,40.80517578125,83.00536346435547,5.187835216522217,86.7048110961914,119.0372543334961,67,False,130.66782760620117,36.0,-47.6624641418457,182,3,102.95,-79.05,bust
00-0040581,Dont'e Thornton Jr.,LV,2026,WR,,6.03517484664917,96.56279754638672,28.624908447265625,82.2503433227539,5.140646457672119,54.04404830932617,132.77865600585938,73,False,130.66782760620117,36.0,-48.417484283447266,183,3,116.0,-67.0,bust
00-0037525,Jordan Mason,MIN,2026,RB,,5.356582363009208,85.70531780814733,13.012804571970287,79.19891552216218,4.949932220135136,75.25769801177039,116.10499307542366,64,False,127.62753663002343,24.0,-48.42862110786125,184,3,43.65,-140.35,bust
00-0039921,Trey Benson,AZ,2026,RB,,5.969221873283386,95.50754997253418,33.80307125091553,78.60601434707642,4.9128758966922765,71.02220596313477,134.93930419921875,53,False,127.62753663002343,24.0,-49.021522282947004,185,3,67.5,-117.5,bust
00-0033110,Tyler Higbee,LA,2026,TE,,5.26140022277832,84.18240356445312,36.41974639892578,65.97253036499023,4.12328314781189,72.0064697265625,99.40017700195312,36,False,115.28140640258789,12.0,-49.308876037597656,186,1,40.0,-146.0,bust
00-0040134,Pat Bryant,DEN,2026,WR,,6.107884407043457,97.72615051269531,33.39181900024414,81.03024101257324,5.064390063285828,77.08263397216797,107.46991729736328,71,False,130.66782760620117,36.0,-49.63758659362793,187,3,75.33,-111.67,bust
00-0036407,Jerry Jeudy,CLE,2026,WR,,6.105059623718262,97.68095397949219,33.39751052856445,80.98219871520996,5.061387419700623,78.24756622314453,135.474609375,72,False,130.66782760620117,36.0,-49.68562889099121,188,3,62.06,-125.94,bust
00-0036244,Colby Parkinson,LA,2026,TE,,4.8632493019104,77.8119888305664,24.682130813598633,65.47092342376709,4.091932713985443,63.65182876586914,108.25163269042969,38,False,115.28140640258789,12.0,-49.8104829788208,189,1,32.81,-156.19,bust
00-0040202,Devin Neal,NO,2026,RB,,5.668326015472412,90.6932162475586,26.15187421798706,77.61727913856507,4.851079946160317,69.61827774047852,111.8591300201416,61,False,127.62753663002343,24.0,-50.01025749145836,190,3,69.72,-120.28,bust
00-0038976,Marvin Mims Jr.,DEN,2026,WR,,6.026805400848389,96.42888641357422,32.19192886352539,80.33292198181152,5.02080762386322,83.82801055908203,120.62786865234375,74,False,130.66782760620117,36.0,-50.33490562438965,191,3,90.4,-100.6,bust
00-0038797,Emanuel Wilson,SEA,2026,RB,,5.303716540010232,84.85946464016371,15.333174578870999,77.19287735072821,4.824554834420513,67.69102144208695,99.06251896251807,65,False,127.62753663002343,24.0,-50.43465927929522,192,3,56.74,-135.26,bust
00-0033923,Kareem Hunt,KC,2026,RB,,5.443312881454713,87.09300610327541,20.342714110067003,76.9216490482419,4.807603065515119,64.35087704971177,101.41683474416034,62,False,127.62753663002343,24.0,-50.705887581781525,193,3,94.7,-98.3,bust
00-0037291,Jalen Nailor,LV,2026,WR,,5.877890110015869,94.0462417602539,29.248023986816406,79.4222297668457,4.9638893604278564,75.11894989013672,111.12767028808594,77,False,130.66782760620117,36.0,-51.24559783935547,194,3,86.68,-107.32,bust
00-0039356,Ja'Tavion Sanders,CAR,2026,TE,,4.829540729522705,77.27265167236328,26.983867645263672,63.780717849731445,3.9862948656082153,46.45612716674805,84.57857513427734,39,False,115.28140640258789,12.0,-51.500688552856445,195,1,41.63,-153.37,bust
00-0040170,Elic Ayomanor,TEN,2026,WR,,6.24072265625,99.8515625,42.877201080322266,78.41296195983887,4.900810122489929,96.036865234375,145.05152893066406,70,False,130.66782760620117,36.0,-52.254865646362305,196,3,83.58,-112.42,bust
00-0035685,David Montgomery,HOU,2026,RB,,5.374835978869622,85.99737566191395,21.275804550332783,75.35947338674755,4.709967086671722,80.14814690283764,116.1055877549774,63,False,127.62753663002343,24.0,-52.268063243275876,197,3,23.29,-173.71,bust
00-0040736,Mason Taylor,NYJ,2026,TE,,4.6196608543396,73.9145736694336,22.952163696289062,62.43849182128906,3.9024057388305664,52.9253044128418,93.16908264160156,41,False,115.28140640258789,12.0,-52.84291458129883,198,1,29.77,-168.23,bust
00-0039880,Malik Washington,MIA,2026,WR,,5.989157199859619,95.8265151977539,36.343505859375,77.6547622680664,4.85342264175415,77.99003601074219,114.210693359375,75,False,130.66782760620117,36.0,-53.013065338134766,199,3,90.0,-109.0,bust
00-0038393,Dontayvion Wicks,PHI,2026,WR,,5.633979797363281,90.1436767578125,28.695789337158203,75.7957820892334,4.737236380577087,64.70093536376953,106.83513641357422,80,False,130.66782760620117,36.0,-54.87204551696777,200,3,80.0,-120.0,bust
00-0039875,Ray Davis,BUF,2026,RB,,5.04827941105351,80.77247057685616,17.418376563305237,72.06328229520355,4.503955143450222,67.3701423466426,114.49348636368707,66,False,127.62753663002343,24.0,-55.56425433481988,201,3,62.29,-138.71,bust
00-0040705,Chimere Dike,TEN,2026,WR,,5.752982139587402,92.04771423339844,34.82398223876953,74.63572311401367,4.6647326946258545,78.43780517578125,120.81741333007812,79,False,130.66782760620117,36.0,-56.0321044921875,202,3,76.38,-125.62,bust
00-0040648,Tory Horton,SEA,2026,WR,,5.6336774826049805,90.13883972167969,34.77541732788086,72.75113105773926,4.546945691108704,62.551734924316406,106.02532958984375,81,False,130.66782760620117,36.0,-57.916696548461914,203,3,94.03,-108.97,bust
00-0040198,Ollie Gordon II,MIA,2026,RB,,4.749452848434449,75.99124557495118,12.588664054870605,69.69691354751588,4.356057096719742,54.072901840209965,103.77157272338867,67,False,127.62753663002343,24.0,-57.93062308250755,204,3,71.18,-132.82,bust
00-0039491,Jalen Coker,CAR,2026,WR,,5.8424553871154785,93.47928619384766,42.33820724487305,72.31018257141113,4.519386410713196,71.3321762084961,122.04743194580078,78,False,130.66782760620117,36.0,-58.35764503479004,205,3,54.26,-150.74,bust
00-0037112,Jake Tonges,SF,2026,TE,,4.6495585441589355,74.39293670654297,35.26981735229492,56.75802803039551,3.5473767518997192,72.20315551757812,110.96715545654297,40,False,115.28140640258789,12.0,-58.52337837219238,206,1,34.4,-171.6,bust
00-0036196,Gabe Davis,BUF,2026,WR,,5.423431396484375,86.77490234375,30.43529510498047,71.55725479125977,4.472328424453735,48.85752868652344,93.59797668457031,82,False,130.66782760620117,36.0,-59.110572814941406,207,3,164.4,-42.599999999999994,bust
00-0037263,Tyler Allgeier,AZ,2026,RB,,4.607928822486063,73.726861159777,11.749741653935866,67.85199033280908,4.2407493958005675,57.05573981478963,90.53509470256202,70,False,127.62753663002343,24.0,-59.77554629721435,208,3,42.88,-165.12,bust
00-0038794,Jaleel McLaughlin,DEN,2026,RB,,4.599986501764876,73.59978402823802,13.432846407854418,66.8833608243108,4.180210051519425,53.155594225602144,78.95034998742952,71,False,127.62753663002343,24.0,-60.74417580571263,209,3,81.7,-127.3,bust
00-0038997,Josh Downs,IND,2026,WR,,5.9487175941467285,95.17948150634766,50.83696365356445,69.76099967956543,4.360062479972839,95.45767211914062,145.34536743164062,76,False,130.66782760620117,36.0,-60.90682792663574,210,3,45.18,-164.82,bust
00-0034829,Mike Gesicki,CIN,2026,TE,,4.36973237991333,69.91571807861328,31.436124801635742,54.19765567779541,3.387353479862213,59.21010208129883,85.71404266357422,42,False,115.28140640258789,12.0,-61.08375072479248,211,1,35.22,-175.78,bust
00-0040131,Kyle Williams,NE,2026,WR,,5.148406028747559,82.37449645996094,26.547983169555664,69.1005048751831,4.318781554698944,57.51630783081055,90.74104309082031,86,False,130.66782760620117,36.0,-61.567322731018066,212,3,90.17,-121.83,bust
00-0036414,Cam Akers,SEA,2026,RB,,4.725666946682678,75.61067114692285,19.188933401675683,66.01620444608501,4.126012777880313,60.712220527340826,90.33745293326773,68,False,127.62753663002343,24.0,-61.611332183938416,213,3,121.0,-92.0,bust
